order_id,order_date,order_month,order_year,product_category,product_subcategory,original_price,sales_price,discount_percentage,profit,city,state,country
OD3433,13/04/2016,abril,2016,"Eggs, Meat & Fish",Eggs,1594.94,1260.00,21%,327.60,Detroit,Michigan,United States
OD4334,13/04/2016,abril,2016,Food Grains,Rice,1295.18,1075.00,17%,419.25,Detroit,Michigan,United States
OD4520,13/04/2016,abril,2016,"Eggs, Meat & Fish",Eggs,1701.19,1429.00,16%,314.38,Detroit,Michigan,United States
OD4555,13/04/2016,abril,2016,Food Grains,Dals & Pulses,919.70,607.00,34%,91.05,Columbia,Tennessee,United States
OD4669,13/04/2016,abril,2016,Snacks,Noodles,1459.30,1255.00,14%,338.85,Columbia,Tennessee,United States
OD4896,13/04/2016,abril,2016,Food Grains,Organic Staples,1147.13,998.00,13%,269.46,Charlotte,North Carolina,United States
OD5478,13/04/2016,abril,2016,Bakery,Cakes,2638.27,2137.00,19%,854.80,Tampa,Florida,United States
OD5747,13/04/2016,abril,2016,"Eggs, Meat & Fish",Chicken,2648.78,2172.00,18%,152.04,Tampa,Florida,United States
OD5949,13/04/2016,abril,2016,Snacks,Noodles,688.75,551.00,20%,209.38,Tampa,Florida,United States
OD5952,13/04/2016,abril,2016,Bakery,Breads & Buns,1693.02,1456.00,14%,72.80,Tampa,Florida,United States
OD6855,13/04/2016,abril,2016,Snacks,Cookies,1649.44,1468.00,11%,205.52,Tampa,Florida,United States
OD7041,13/04/2016,abril,2016,Beverages,Health Drinks,2154.32,1745.00,19%,663.10,Santa Clara,California,United States
OD7076,13/04/2016,abril,2016,Snacks,Noodles,2792.96,1983.00,29%,118.98,Chicago,Illinois,United States
OD7190,13/04/2016,abril,2016,Bakery,Breads & Buns,2703.85,2109.00,22%,274.17,Chicago,Illinois,United States
OD7417,13/04/2016,abril,2016,Food Grains,Organic Staples,3474.63,2328.00,33%,535.44,Chicago,Illinois,United States
OD7999,13/04/2016,abril,2016,Beverages,Health Drinks,2600.00,2314.00,11%,439.66,Chicago,Illinois,United States
OD8268,13/04/2016,abril,2016,Bakery,Breads & Buns,1298.78,1065.00,18%,287.55,Chicago,Illinois,United States
OD8470,13/04/2016,abril,2016,Bakery,Cakes,3065.75,2238.00,27%,783.30,Chicago,Illinois,United States
OD8473,13/04/2016,abril,2016,Food Grains,Dals & Pulses,1103.61,916.00,17%,100.76,Chicago,Illinois,United States
OD9438,13/04/2016,abril,2016,Snacks,Noodles,3472.06,2361.00,32%,637.47,Lakeville,Minnesota,United States
OD9470,13/04/2016,abril,2016,Bakery,Cakes,1760.24,1461.00,17%,394.47,Lakeville,Minnesota,United States
OD9481,13/04/2016,abril,2016,"Eggs, Meat & Fish",Fish,1107.14,775.00,30%,186.00,Lakeville,Minnesota,United States
OD9651,13/04/2016,abril,2016,Bakery,Cakes,2998.48,1979.00,34%,692.65,Lakeville,Minnesota,United States
OD891,13/04/2017,abril,2017,Bakery,Breads & Buns,1835.23,1615.00,12%,613.70,Lakeville,Minnesota,United States
OD9781,13/04/2017,abril,2017,Snacks,Cookies,747.95,546.00,27%,191.10,San Francisco,California,United States
OD2419,13/04/2018,abril,2018,Food Grains,Atta & Flour,3335.62,2435.00,27%,365.25,San Diego,California,United States
OD2508,13/04/2018,abril,2018,Food Grains,Atta & Flour,1035.29,880.00,15%,61.60,San Diego,California,United States
OD2533,13/04/2018,abril,2018,"Eggs, Meat & Fish",Mutton,2973.68,2260.00,24%,542.40,New York City,New York,United States
OD2859,13/04/2018,abril,2018,Bakery,Biscuits,973.24,691.00,29%,48.37,New York City,New York,United States
OD4938,13/04/2018,abril,2018,Oil & Masala,Masalas,2948.81,2477.00,16%,594.48,Chicago,Illinois,United States
OD5027,13/04/2018,abril,2018,Bakery,Biscuits,2607.87,2321.00,11%,974.82,Chicago,Illinois,United States
OD5052,13/04/2018,abril,2018,Fruits & Veggies,Organic Fruits,1605.63,1140.00,29%,114.00,Chicago,Illinois,United States
OD5378,13/04/2018,abril,2018,Snacks,Cookies,3117.39,2151.00,31%,795.87,Chicago,Illinois,United States
OD7459,13/04/2018,abril,2018,Fruits & Veggies,Fresh Fruits,1779.78,1584.00,11%,316.80,New York City,New York,United States
OD7548,13/04/2018,abril,2018,Oil & Masala,Edible Oil & Ghee,1234.57,1000.00,19%,190.00,New York City,New York,United States
OD7573,13/04/2018,abril,2018,"Eggs, Meat & Fish",Mutton,2539.29,2133.00,16%,554.58,New York City,New York,United States
OD7899,13/04/2018,abril,2018,Fruits & Veggies,Fresh Vegetables,1761.76,1198.00,32%,407.32,Pasadena,Texas,United States
OD14,13/05/2015,maio,2015,Fruits & Veggies,Fresh Vegetables,1702.67,1277.00,25%,63.85,Houston,Texas,United States
OD2143,13/05/2015,maio,2015,Beverages,Health Drinks,2677.92,2062.00,23%,618.60,Houston,Texas,United States
OD2420,13/05/2015,maio,2015,Bakery,Biscuits,2310.00,2079.00,10%,270.27,Chicago,Illinois,United States
OD2971,13/05/2015,maio,2015,Food Grains,Organic Staples,2634.52,2213.00,16%,531.12,Brentwood,California,United States
OD3415,13/05/2015,maio,2015,"Eggs, Meat & Fish",Chicken,3064.29,2145.00,30%,943.80,Chapel Hill,North Carolina,United States
OD3418,13/05/2015,maio,2015,Beverages,Health Drinks,2464.71,1676.00,32%,150.84,Morristown,New Jersey,United States
OD4662,13/05/2015,maio,2015,Snacks,Noodles,1116.67,938.00,16%,206.36,Cincinnati,Ohio,United States
OD4939,13/05/2015,maio,2015,Food Grains,Rice,1922.09,1653.00,14%,247.95,Cincinnati,Ohio,United States
OD5490,13/05/2015,maio,2015,"Eggs, Meat & Fish",Fish,1119.72,795.00,29%,302.10,San Francisco,California,United States
OD5934,13/05/2015,maio,2015,Snacks,Noodles,2114.77,1861.00,12%,576.91,San Francisco,California,United States
OD5937,13/05/2015,maio,2015,Food Grains,Rice,811.54,633.00,22%,69.63,San Francisco,California,United States
OD7183,13/05/2015,maio,2015,Oil & Masala,Spices,1229.55,1082.00,12%,259.68,San Francisco,California,United States
OD7460,13/05/2015,maio,2015,"Eggs, Meat & Fish",Mutton,2582.02,2298.00,11%,620.46,Inglewood,California,United States
OD8011,13/05/2015,maio,2015,"Eggs, Meat & Fish",Eggs,2901.27,2292.00,21%,985.56,Inglewood,California,United States
OD8455,13/05/2015,maio,2015,Food Grains,Rice,2674.67,2006.00,25%,421.26,Philadelphia,Pennsylvania,United States
OD8458,13/05/2015,maio,2015,"Eggs, Meat & Fish",Mutton,1602.70,1186.00,26%,59.30,Philadelphia,Pennsylvania,United States
OD8904,13/05/2015,maio,2015,Oil & Masala,Edible Oil & Ghee,2437.68,1682.00,31%,403.68,Philadelphia,Pennsylvania,United States
OD3463,13/05/2016,maio,2016,Snacks,Noodles,2110.29,1435.00,32%,545.30,Philadelphia,Pennsylvania,United States
OD3774,13/05/2016,maio,2016,"Eggs, Meat & Fish",Mutton,1903.66,1561.00,18%,156.10,Houston,Texas,United States
OD5982,13/05/2016,maio,2016,Fruits & Veggies,Fresh Fruits,2402.90,1658.00,31%,381.34,Houston,Texas,United States
OD6293,13/05/2016,maio,2016,Snacks,Cookies,2286.49,1692.00,26%,541.44,Los Angeles,California,United States
OD8503,13/05/2016,maio,2016,Beverages,Health Drinks,2694.25,2344.00,13%,586.00,Portland,Oregon,United States
OD8814,13/05/2016,maio,2016,Bakery,Breads & Buns,2637.93,2295.00,13%,481.95,Portland,Oregon,United States
OD2703,13/05/2018,maio,2018,Snacks,Cookies,562.92,501.00,11%,100.20,Portland,Oregon,United States
OD2706,13/05/2018,maio,2018,Oil & Masala,Edible Oil & Ghee,1262.67,947.00,25%,331.45,Tamarac,Florida,United States
OD2708,13/05/2018,maio,2018,"Eggs, Meat & Fish",Eggs,2071.60,1678.00,19%,486.62,Tamarac,Florida,United States
OD2710,13/05/2018,maio,2018,"Eggs, Meat & Fish",Fish,2802.50,2242.00,20%,986.48,Tamarac,Florida,United States
OD2924,13/05/2018,maio,2018,Fruits & Veggies,Organic Vegetables,2020.59,1374.00,32%,590.82,Columbus,Ohio,United States
OD3143,13/05/2018,maio,2018,Snacks,Chocolates,3277.78,2360.00,28%,542.80,Columbus,Ohio,United States
OD3347,13/05/2018,maio,2018,Food Grains,Organic Staples,2306.85,1684.00,27%,218.92,Columbus,Ohio,United States
OD3470,13/05/2018,maio,2018,Snacks,Chocolates,3205.97,2148.00,33%,150.36,Columbus,Ohio,United States
OD3719,13/05/2018,maio,2018,Food Grains,Organic Staples,2530.77,1974.00,22%,789.60,Colorado Springs,Colorado,United States
OD5222,13/05/2018,maio,2018,Beverages,Health Drinks,2523.29,1842.00,27%,460.50,Colorado Springs,Colorado,United States
OD5225,13/05/2018,maio,2018,Fruits & Veggies,Organic Fruits,1610.00,1288.00,20%,128.80,Colorado Springs,Colorado,United States
OD5227,13/05/2018,maio,2018,Food Grains,Rice,2831.25,2265.00,20%,203.85,Colorado Springs,Colorado,United States
OD5229,13/05/2018,maio,2018,Oil & Masala,Spices,1516.88,1168.00,23%,256.96,Colorado Springs,Colorado,United States
OD5443,13/05/2018,maio,2018,Snacks,Cookies,2520.00,2142.00,15%,599.76,Belleville,New Jersey,United States
OD5662,13/05/2018,maio,2018,Beverages,Soft Drinks,2633.80,1870.00,29%,523.60,Belleville,New Jersey,United States
OD5866,13/05/2018,maio,2018,Beverages,Health Drinks,1070.15,717.00,33%,78.87,Belleville,New Jersey,United States
OD5989,13/05/2018,maio,2018,Snacks,Chocolates,1908.00,1431.00,25%,143.10,Belleville,New Jersey,United States
OD6238,13/05/2018,maio,2018,Beverages,Soft Drinks,938.03,666.00,29%,133.20,Belleville,New Jersey,United States
OD7743,13/05/2018,maio,2018,"Eggs, Meat & Fish",Mutton,2350.00,1692.00,28%,236.88,Chicago,Illinois,United States
OD7746,13/05/2018,maio,2018,Food Grains,Rice,1076.74,926.00,14%,101.86,New York City,New York,United States
OD7748,13/05/2018,maio,2018,Beverages,Soft Drinks,2794.37,1984.00,29%,277.76,Taylor,Michigan,United States
OD7750,13/05/2018,maio,2018,"Eggs, Meat & Fish",Fish,2039.44,1448.00,29%,622.64,Lakewood,New Jersey,United States
OD7964,13/05/2018,maio,2018,Beverages,Soft Drinks,2756.79,2233.00,19%,870.87,Lakewood,New Jersey,United States
OD8183,13/05/2018,maio,2018,Food Grains,Atta & Flour,1741.57,1550.00,11%,186.00,Arlington,Virginia,United States
OD8387,13/05/2018,maio,2018,"Eggs, Meat & Fish",Fish,1077.63,819.00,24%,319.41,Arvada,Colorado,United States
OD8510,13/05/2018,maio,2018,Oil & Masala,Masalas,2766.27,2296.00,17%,551.04,Arvada,Colorado,United States
OD8759,13/05/2018,maio,2018,Snacks,Noodles,874.03,673.00,23%,255.74,Arvada,Colorado,United States
OD2986,13/06/2015,junho,2015,Snacks,Chocolates,2519.77,2167.00,14%,303.38,Arvada,Colorado,United States
OD5505,13/06/2015,junho,2015,Oil & Masala,Masalas,2428.24,2064.00,15%,123.84,Hackensack,New Jersey,United States
OD8026,13/06/2015,junho,2015,Fruits & Veggies,Fresh Vegetables,2217.86,1863.00,16%,689.31,Saint Petersburg,Florida,United States
OD922,13/06/2016,junho,2016,"Eggs, Meat & Fish",Chicken,858.46,558.00,35%,189.72,Saint Petersburg,Florida,United States
OD2885,13/06/2016,junho,2016,"Eggs, Meat & Fish",Fish,834.83,743.00,11%,104.02,Philadelphia,Pennsylvania,United States
OD2895,13/06/2016,junho,2016,Beverages,Soft Drinks,2165.28,1559.00,28%,265.03,New York City,New York,United States
OD2908,13/06/2016,junho,2016,"Eggs, Meat & Fish",Mutton,884.42,681.00,23%,245.16,New York City,New York,United States
OD2911,13/06/2016,junho,2016,Oil & Masala,Spices,2441.86,2100.00,14%,315.00,New York City,New York,United States
OD3194,13/06/2016,junho,2016,Fruits & Veggies,Fresh Vegetables,769.70,508.00,34%,208.28,New York City,New York,United States
OD3472,13/06/2016,junho,2016,Snacks,Cookies,707.59,559.00,21%,100.62,New York City,New York,United States
OD3567,13/06/2016,junho,2016,Snacks,Cookies,1347.73,1186.00,12%,320.22,Long Beach,California,United States
OD3568,13/06/2016,junho,2016,Bakery,Breads & Buns,1513.92,1196.00,21%,83.72,Hesperia,California,United States
OD3814,13/06/2016,junho,2016,Beverages,Health Drinks,1995.51,1776.00,11%,621.60,Hesperia,California,United States
OD5404,13/06/2016,junho,2016,Beverages,Health Drinks,1906.76,1411.00,26%,606.73,Murfreesboro,Tennessee,United States
OD5414,13/06/2016,junho,2016,"Eggs, Meat & Fish",Chicken,2906.02,2412.00,17%,1061.28,Philadelphia,Pennsylvania,United States
OD5427,13/06/2016,junho,2016,"Eggs, Meat & Fish",Fish,1279.78,1139.00,11%,102.51,Philadelphia,Pennsylvania,United States
OD5430,13/06/2016,junho,2016,Beverages,Health Drinks,2438.57,1707.00,30%,682.80,Philadelphia,Pennsylvania,United States
OD5713,13/06/2016,junho,2016,Fruits & Veggies,Organic Vegetables,1785.71,1375.00,23%,261.25,Philadelphia,Pennsylvania,United States
OD5991,13/06/2016,junho,2016,Food Grains,Atta & Flour,3041.89,2251.00,26%,810.36,Philadelphia,Pennsylvania,United States
OD6086,13/06/2016,junho,2016,Fruits & Veggies,Organic Fruits,2931.76,2492.00,15%,822.36,Philadelphia,Pennsylvania,United States
OD6087,13/06/2016,junho,2016,Food Grains,Rice,1693.98,1406.00,17%,435.86,Philadelphia,Pennsylvania,United States
OD6333,13/06/2016,junho,2016,Beverages,Soft Drinks,2448.53,1665.00,32%,466.20,Philadelphia,Pennsylvania,United States
OD7925,13/06/2016,junho,2016,Fruits & Veggies,Fresh Vegetables,1787.65,1448.00,19%,492.32,Los Angeles,California,United States
OD7935,13/06/2016,junho,2016,"Eggs, Meat & Fish",Mutton,1740.51,1375.00,21%,247.50,Los Angeles,California,United States
OD7948,13/06/2016,junho,2016,Snacks,Noodles,1995.59,1357.00,32%,583.51,Los Angeles,California,United States
OD7951,13/06/2016,junho,2016,Beverages,Health Drinks,1623.17,1331.00,18%,439.23,San Francisco,California,United States
OD8234,13/06/2016,junho,2016,"Eggs, Meat & Fish",Chicken,2585.92,1836.00,29%,201.96,San Francisco,California,United States
OD8512,13/06/2016,junho,2016,Bakery,Cakes,3140.54,2324.00,26%,581.00,Layton,Utah,United States
OD8607,13/06/2016,junho,2016,Snacks,Noodles,1575.64,1229.00,22%,442.44,Philadelphia,Pennsylvania,United States
OD8608,13/06/2016,junho,2016,Oil & Masala,Masalas,1811.11,1630.00,10%,700.90,Philadelphia,Pennsylvania,United States
OD8854,13/06/2016,junho,2016,Fruits & Veggies,Organic Fruits,1175.86,1023.00,13%,306.90,Philadelphia,Pennsylvania,United States
OD9812,13/06/2016,junho,2016,Fruits & Veggies,Fresh Vegetables,1439.24,1137.00,21%,511.65,Philadelphia,Pennsylvania,United States
OD1081,13/06/2017,junho,2017,Bakery,Cakes,1336.25,1069.00,20%,288.63,Austin,Texas,United States
OD1248,13/06/2017,junho,2017,"Eggs, Meat & Fish",Fish,2579.75,2038.00,21%,203.80,San Francisco,California,United States
OD3771,13/06/2017,junho,2017,Oil & Masala,Spices,2802.44,2298.00,18%,528.54,Lowell,Massachusetts,United States
OD6290,13/06/2017,junho,2017,"Eggs, Meat & Fish",Mutton,1201.52,793.00,34%,142.74,Lowell,Massachusetts,United States
OD8811,13/06/2017,junho,2017,Beverages,Soft Drinks,1446.43,1215.00,16%,449.55,Lowell,Massachusetts,United States
OD9971,13/06/2017,junho,2017,Oil & Masala,Masalas,3089.86,2132.00,31%,383.76,New York City,New York,United States
OD1620,13/06/2018,junho,2018,Bakery,Cakes,1816.88,1399.00,23%,587.58,New York City,New York,United States
OD3258,13/06/2018,junho,2018,Beverages,Health Drinks,2139.73,1562.00,27%,421.74,New York City,New York,United States
OD3377,13/06/2018,junho,2018,Beverages,Soft Drinks,1411.49,1228.00,13%,466.64,New York City,New York,United States
OD3394,13/06/2018,junho,2018,"Eggs, Meat & Fish",Chicken,1673.75,1339.00,20%,535.60,New York City,New York,United States
OD3753,13/06/2018,junho,2018,Snacks,Cookies,1286.49,952.00,26%,218.96,New York City,New York,United States
OD4139,13/06/2018,junho,2018,"Eggs, Meat & Fish",Eggs,769.74,585.00,24%,134.55,New York City,New York,United States
OD5777,13/06/2018,junho,2018,Beverages,Soft Drinks,789.19,584.00,26%,35.04,New York City,New York,United States
OD5896,13/06/2018,junho,2018,Beverages,Health Drinks,734.15,602.00,18%,108.36,New York City,New York,United States
OD5913,13/06/2018,junho,2018,Oil & Masala,Edible Oil & Ghee,1662.79,1430.00,14%,643.50,Charlotte,North Carolina,United States
OD6272,13/06/2018,junho,2018,Bakery,Biscuits,2548.68,1937.00,24%,406.77,Columbus,Georgia,United States
OD6660,13/06/2018,junho,2018,Snacks,Chocolates,2432.47,1873.00,23%,618.09,Columbus,Georgia,United States
OD8298,13/06/2018,junho,2018,Bakery,Cakes,1821.43,1275.00,30%,522.75,New York City,New York,United States
OD8417,13/06/2018,junho,2018,Snacks,Chocolates,2320.00,1624.00,30%,276.08,New York City,New York,United States
OD8434,13/06/2018,junho,2018,"Eggs, Meat & Fish",Fish,762.65,633.00,17%,50.64,New York City,New York,United States
OD8793,13/06/2018,junho,2018,Snacks,Cookies,2139.77,1883.00,12%,301.28,New York City,New York,United States
OD2414,13/07/2015,julho,2015,Food Grains,Dals & Pulses,2159.21,1641.00,24%,361.02,San Francisco,California,United States
OD4933,13/07/2015,julho,2015,Food Grains,Atta & Flour,983.33,885.00,10%,203.55,Manchester,Connecticut,United States
OD7454,13/07/2015,julho,2015,Fruits & Veggies,Organic Vegetables,1584.51,1125.00,29%,337.50,Manchester,Connecticut,United States
OD498,13/07/2016,julho,2016,Beverages,Health Drinks,1407.89,1070.00,24%,53.50,Manchester,Connecticut,United States
OD1056,13/07/2016,julho,2016,Beverages,Health Drinks,1301.28,1015.00,22%,294.35,Manchester,Connecticut,United States
OD1083,13/07/2016,julho,2016,Food Grains,Atta & Flour,1301.52,859.00,34%,180.39,Harlingen,Texas,United States
OD2645,13/07/2016,julho,2016,Beverages,Soft Drinks,1480.82,1081.00,27%,345.92,Harlingen,Texas,United States
OD3397,13/07/2016,julho,2016,"Eggs, Meat & Fish",Fish,933.33,756.00,19%,143.64,Tucson,Arizona,United States
OD5164,13/07/2016,julho,2016,"Eggs, Meat & Fish",Chicken,2221.43,1555.00,30%,93.30,Tucson,Arizona,United States
OD5916,13/07/2016,julho,2016,Fruits & Veggies,Fresh Vegetables,1678.82,1427.00,15%,499.45,Tucson,Arizona,United States
OD7685,13/07/2016,julho,2016,Fruits & Veggies,Organic Vegetables,2555.26,1942.00,24%,194.20,Tucson,Arizona,United States
OD8437,13/07/2016,julho,2016,Bakery,Biscuits,2502.70,1852.00,26%,648.20,Quincy,Illinois,United States
OD9388,13/07/2016,julho,2016,Fruits & Veggies,Organic Vegetables,911.90,766.00,16%,137.88,Franklin,Massachusetts,United States
OD9946,13/07/2016,julho,2016,Beverages,Soft Drinks,2823.53,2400.00,15%,336.00,Houston,Texas,United States
OD9973,13/07/2016,julho,2016,Snacks,Chocolates,3086.42,2500.00,19%,325.00,Houston,Texas,United States
OD505,13/07/2018,julho,2018,Bakery,Breads & Buns,2728.57,2292.00,16%,114.60,Houston,Texas,United States
OD1977,13/07/2018,julho,2018,Bakery,Breads & Buns,675.95,534.00,21%,112.14,San Francisco,California,United States
OD2705,13/07/2018,julho,2018,Oil & Masala,Spices,2033.77,1566.00,23%,548.10,San Francisco,California,United States
OD2707,13/07/2018,julho,2018,Oil & Masala,Edible Oil & Ghee,2086.75,1732.00,17%,294.44,Taylor,Michigan,United States
OD4496,13/07/2018,julho,2018,Food Grains,Organic Staples,884.15,725.00,18%,188.50,Pembroke Pines,Florida,United States
OD5224,13/07/2018,julho,2018,Snacks,Noodles,2309.86,1640.00,29%,360.80,Pembroke Pines,Florida,United States
OD5226,13/07/2018,julho,2018,Snacks,Cookies,1702.22,1532.00,10%,229.80,Philadelphia,Pennsylvania,United States
OD7017,13/07/2018,julho,2018,Beverages,Soft Drinks,2702.67,2027.00,25%,243.24,Philadelphia,Pennsylvania,United States
OD7745,13/07/2018,julho,2018,"Eggs, Meat & Fish",Mutton,2697.22,1942.00,28%,291.30,Cincinnati,Ohio,United States
OD7747,13/07/2018,julho,2018,Food Grains,Rice,1195.29,1016.00,15%,365.76,New York City,New York,United States
OD9395,13/07/2018,julho,2018,Beverages,Soft Drinks,2077.03,1537.00,26%,307.40,New York City,New York,United States
OD467,13/08/2016,agosto,2016,Snacks,Chocolates,783.78,580.00,26%,139.20,Des Moines,Washington,United States
OD841,13/08/2016,agosto,2016,"Eggs, Meat & Fish",Mutton,2722.22,2205.00,19%,463.05,Des Moines,Washington,United States
OD1020,13/08/2016,agosto,2016,Beverages,Health Drinks,2421.79,1889.00,22%,774.49,Peoria,Illinois,United States
OD1595,13/08/2016,agosto,2016,"Eggs, Meat & Fish",Fish,1605.56,1445.00,10%,621.35,Las Vegas,Nevada,United States
OD2503,13/08/2016,agosto,2016,Fruits & Veggies,Fresh Vegetables,1708.43,1418.00,17%,326.14,Warwick,Rhode Island,United States
OD3012,13/08/2016,agosto,2016,"Eggs, Meat & Fish",Mutton,3115.19,2461.00,21%,959.79,Warwick,Rhode Island,United States
OD4114,13/08/2016,agosto,2016,Fruits & Veggies,Fresh Vegetables,2646.84,2091.00,21%,836.40,Jackson,Michigan,United States
